,Time,Name,Tweet_status,Text,Length,Location
4276,2019-09-08 06:27:28,I_amar24x7,Tweet,"When People can pay 100 Rs to take membership of BJP4India then we can easily pay 100 Rs for isro also to make Chandrayan3  
Sir narendramodi please open a account for ISRO and we Indians will built and launch Chandrayan3 
Love  Respect amp Support for our country amp ISRO",284,"Mumbai, India"
4277,2019-09-08 06:27:28,imRohitBhojane,Retweet,"This is Mission Control Centre VikramLander descent was as planned and normal performance was observed up to an altitude of 21 km Subsequently communication from Lander to the ground stations was lost Data is being analyzed
ISRO",236,"Maharashtra, India"
4278,2019-09-08 06:27:28,karna109,Retweet,"1 Crore10Million
1000 Million1 Billion
100 Crore1 Billion
900 Crore9 Billion not 900 Billion

First get urself admitted into a primary school amp learn some basic mathematicsWe can discuss Space Science amp Technology some other day🤣 InternationalLiteracyDay ISRO Chandrayan2 httpstcodblW3IxCms",311,India
4279,2019-09-08 06:27:28,idholani,Retweet,"1 Crore10Million
1000 Million1 Billion
100 Crore1 Billion
900 Crore9 Billion not 900 Billion

First get urself admitted into a primary school amp learn some basic mathematicsWe can discuss Space Science amp Technology some other day🤣 InternationalLiteracyDay ISRO Chandrayan2 httpstcodblW3IxCms",311,NaN
4280,2019-09-08 06:27:28,najam_nizar,Retweet,Sir it accidentally landed in Kashmir so we have lost all communication httpstcoGnr0t5B32G,100,NaN
4281,2019-09-08 06:27:28,riktamondal4,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,NaN
4282,2019-09-08 06:27:29,Aajkal__,Retweet,The communication isn’t lost Every single person in India can feel the heartbeat of chandrayaan2 We can hear it whisper to us that  ‘If at first you don’t succeed try try again’ httpstcoYS3y1kQXI2,206,क्या बोलू बस यह पर हु 
4283,2019-09-08 06:27:29,allahabady,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,बनारस
4284,2019-09-08 06:27:29,13_swetank,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,NaN
4285,2019-09-08 06:27:30,rmht1,Retweet,My letter to VikramLander With a copy to Prime Minister narendramodi ji isro chief KSivan ji all the scientists of ISRO and all my fellow Indians all over the world Please retweet it so much that actually reaches him Jai Ho Jai Hind🙏🤓🇮🇳🇮🇳 Chandrayaan2 httpstcoybLm7Qw1iq,289,NaN
4286,2019-09-08 06:27:30,weparikhparth,Retweet,Sorry dear Indians as Pakistanis we feel ashamed that someone like FawadChaudhary is our Science and Technology Minister We wish ISRO all the best on their all space endeavors They are truly doing an incredible job Good wishes from Pakistan,248,Gujarat
4287,2019-09-08 06:27:31,SwapnilBais1,Tweet,ISRO isro IsroPerGarvHai ISROweareproudofyou ISROscientist ISROChief ISROजिंदाबाद JaiHind,97,"Ballarpur, India"
4288,2019-09-08 06:27:31,nvsskiran,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,india
4289,2019-09-08 06:27:31,AmitSen9333,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,Burnpur
4290,2019-09-08 06:27:32,niceneesh,Retweet,"IndiaFailed Atleast he tried How many times have we tried to go to the Moon
Dont Mock 🙏
Being human should be proud of Human effort
ISRO Brilliant work👍
One day you will succeed😍
Chandrayaan2",198,"Mumbai, India"
4291,2019-09-08 06:27:33,pawan491,Retweet,"Those from Pakistan side mocking unsuccessful landing attempt of Chandrayaan2 are antieducation amp antiscience I commend ISRO scientists for their courage amp academic excellence 
I must say “Failure is not the worst thing in the world but very worst is NOT TO TRY”
isro httpstcoeolSQiK6Jc",307,India
4292,2019-09-08 06:27:33,ThePragmatic_,Retweet,"Chandrayaan2 mission was a highly complex mission which represented a significant technological leap compared to the previous missions of ISRO to explore the unexplored south pole of the Moon 

For more updates please visit httpstco4vIrztVnng",251,"East UP, Bharat"
4293,2019-09-08 06:27:33,JavedChuadhry2,Retweet,Instead of accepting the fact that ISRO is leagues ahead of Pakistan in Space capabilities weve small men in high offices  mocking their failures learning nothing amp ofcourse doing nothing to bridge this gap Fact that India is failing amp were not keeps me up at night,285,"Lahore, Pakistan"
4294,2019-09-08 06:27:34,Idontknow_786,Retweet,"1 Crore10Million
1000 Million1 Billion
100 Crore1 Billion
900 Crore9 Billion not 900 Billion

First get urself admitted into a primary school amp learn some basic mathematicsWe can discuss Space Science amp Technology some other day🤣 InternationalLiteracyDay ISRO Chandrayan2 httpstcodblW3IxCms",311,above 7th heaven
4295,2019-09-08 06:27:34,SyzygyVentures,Retweet,"Chandrayaan2 mission was a highly complex mission which represented a significant technological leap compared to the previous missions of ISRO to explore the unexplored south pole of the Moon 

For more updates please visit httpstco4vIrztVnng",251,NaN
4296,2019-09-08 06:27:35,sachregs,Retweet,The communication isn’t lost Every single person in India can feel the heartbeat of chandrayaan2 We can hear it whisper to us that  ‘If at first you don’t succeed try try again’ httpstcoYS3y1kQXI2,206,NaN
4297,2019-09-08 06:27:36,Karthik9704109,Retweet,Congratulations to the team at ISRO for their incredible work on the Chandrayaan 2 Moon Mission Your passion amp dedication is an inspiration to every Indian Your work is not in vain It has laid the foundation for many more path breaking amp ambitious Indian space missions 🇮🇳,285,"Hyderabad, India"
4298,2019-09-08 06:27:36,Daya88476,Tweet,"Actually pallavabagla was the man who designed the Chandrayaan2 😊 he was shocked  when he heard the failure of the mission 
In great shock he uttered insensitive words  please pardon Pallav 
PrannoyRoyNDTV 😂",213,"Kharagpur, India"
4299,2019-09-08 06:27:36,Im_Rohit521,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"Gujarat, India"
4300,2019-09-08 06:27:36,baleshs,Retweet,"1 Crore10Million
1000 Million1 Billion
100 Crore1 Billion
900 Crore9 Billion not 900 Billion

First get urself admitted into a primary school amp learn some basic mathematicsWe can discuss Space Science amp Technology some other day🤣 InternationalLiteracyDay ISRO Chandrayan2 httpstcodblW3IxCms",311,"Brampton, Ontario"
4301,2019-09-08 06:27:37,NationalistAge,Retweet,"1 Crore10Million
1000 Million1 Billion
100 Crore1 Billion
900 Crore9 Billion not 900 Billion

First get urself admitted into a primary school amp learn some basic mathematicsWe can discuss Space Science amp Technology some other day🤣 InternationalLiteracyDay ISRO Chandrayan2 httpstcodblW3IxCms",311,NaN
4302,2019-09-08 06:27:37,tweetfromAnshul,Retweet,"1 Crore10Million
1000 Million1 Billion
100 Crore1 Billion
900 Crore9 Billion not 900 Billion

First get urself admitted into a primary school amp learn some basic mathematicsWe can discuss Space Science amp Technology some other day🤣 InternationalLiteracyDay ISRO Chandrayan2 httpstcodblW3IxCms",311,Lucknow to Delhi
4303,2019-09-08 06:27:37,ThePragmatic_,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"East UP, Bharat"
4304,2019-09-08 06:27:37,Amittripathi4u,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,"Pune, India"
4305,2019-09-08 06:27:38,vidushi_shahu,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,"Indore, India"
4306,2019-09-08 06:27:40,TheDhondu,Tweet,"TheQuint iamsrk taapsee akshaykumar Chandrayan2Reborn  I am praying and getting vibes that connection will be restored in few days  I mean with in 5 days  I hope more people will start getting same vibes 

Proud of ISRO and our PM NarendraModi  

JaiHind",266,NaN
4307,2019-09-08 06:27:40,iKailashYadav,Retweet,"My role mode 

And Your 

ISRO IndiaWithISRO httpstcoClktCRNgaC",72,Haryana(Currently)Alwar
4308,2019-09-08 06:27:40,iamnsrajput,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"Ahmadabad City, India"
4309,2019-09-08 06:27:41,13_swetank,Retweet,My letter to VikramLander With a copy to Prime Minister narendramodi ji isro chief KSivan ji all the scientists of ISRO and all my fellow Indians all over the world Please retweet it so much that actually reaches him Jai Ho Jai Hind🙏🤓🇮🇳🇮🇳 Chandrayaan2 httpstcoybLm7Qw1iq,289,NaN
4310,2019-09-08 06:27:42,binarysu,Retweet,"Chandrayaan2 mission was a highly complex mission which represented a significant technological leap compared to the previous missions of ISRO to explore the unexplored south pole of the Moon 

For more updates please visit httpstco4vIrztVnng",251,India
4311,2019-09-08 06:27:43,hardicsolanki,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,"मुंबई, भारत"
4312,2019-09-08 06:27:43,idholani,Retweet,"1 Crore10Million
1000 Million1 Billion
100 Crore1 Billion
900 Crore9 Billion not 900 Billion

First get urself admitted into a primary school amp learn some basic mathematicsWe can discuss Space Science amp Technology some other day🤣 InternationalLiteracyDay ISRO Chandrayan2 httpstcodblW3IxCms",311,NaN
4313,2019-09-08 06:27:44,ijashansingh,Retweet,In times when social media only brags about strengths and successes its important to teach the next gen about weaknesses and failures If you learn from defeat you havent really lost Proud of ISRO,200,"Patiala, India"
4314,2019-09-08 06:27:45,the_kv96,Retweet,United Arab Emirates Space UAE Agency We assure our full support to ISRO following the loss of contact with their spacecraft Chandrayaan2 which had to land on the moon India proved to be a strategic player in the space sector amp a partner in its development amp achievements httpstcolPqUe1IPwb,311,"Karnavati, Bharat"
4315,2019-09-08 06:27:45,sachin_rt,Tweet,"Rakesh Sharma on how India looked from space said “Saare Jahan se Achcha Hindustan Humara”
isro will not just get us on the moon but to farther galaxies amp we shall say with pride
“सारे जहाँ से अच्छा हिंदुस्तान हमारा”
Salute your efforts ISRO
Jai Hind 🇮🇳
Chandrayaan2",282,"ÜT: 18.986431,72.823769"
4316,2019-09-08 06:27:45,rramshanks,Retweet,"Upcoming ISRO Missions 

gt ASTROSAT
gt Aditya L1 mission 
gt Gaganyaan mission
gt Mangalyaan2
gt Chandrayaan3 

Those who try never give up
jayHind 🇮🇳",167,NaN
4317,2019-09-08 06:27:46,Shekharcsh,Retweet,"10000 years from now in a voyage towards earth 

Mom Son Thats our ancestors place Thats where it all began

Chandrayaan2 ISRO SundayThoughts httpstcoV2Hqt2Kh8J",176,NaN
4318,2019-09-08 06:27:46,ShaliniAAgarwa1,Tweet,"My daughter still confident for Chandrayaan2 amp praying for it httpstcoebvNCIHdlo
NarendraModi SivanPrideOfIndia sivansir NASA IndiaOnTheMoon SundayMotivation Chandrayaan3 ISRO ISROweareproudofyou ModiHaiToMumkinHai",234,भारत
4319,2019-09-08 06:27:47,Shikharsingal,Retweet,Space is hard We commend ISRO’s attempt to land their Chandrayaan2 mission on the Moon’s South Pole You have inspired us with your journey and look forward to future opportunities to explore our solar system together httpstcopKzzo9FDLL,245,India
4320,2019-09-08 06:27:47,NachikettD,Retweet,"1 Crore10Million
1000 Million1 Billion
100 Crore1 Billion
900 Crore9 Billion not 900 Billion

First get urself admitted into a primary school amp learn some basic mathematicsWe can discuss Space Science amp Technology some other day🤣 InternationalLiteracyDay ISRO Chandrayan2 httpstcodblW3IxCms",311,pune maharashtra
4321,2019-09-08 06:27:48,zeragoneme,Retweet,"Hello Pallav BaglaNDTV

Hes not a politiciancriminal whom u can grill with such demeaning tone amp call him a juniorHes a scientist working hard for us rejecting the lucrative offers from abroad Moreover ISRO Chief has better things to do than facing nincompoops like you httpstcotp7ySssD7s",308,muzaffarnagar
4322,2019-09-08 06:27:48,YogenderTyagi,Tweet,Huge respect for you and ur team Today our whole country is in ur support 🙏🙏🙏🙏🙏😜,83,New Delhi
4323,2019-09-08 06:27:49,TRPKINGPRKFANS,Tweet,NASA isro Tq Nasa you are appreciated work For ISRO chandrayana2,69,"Karnataka ,INDIA"
4324,2019-09-08 06:27:49,arvindparmar004,Retweet,"arvindparmar004 rsprasad narendramodi isro Try again 
The country stands united with ISRO",95,"Indore, India"
